"","FILER_ID","FILER_NAME","FILER_.ADDRESS","FILER_.CITY","FILER_.STATE","FILER_.ZIP","AMENDMENT_IND","BEG_CVG_DT","END_CVG_DT","PUBLIC_DISTRIBUTION_DT","TOTAL_DONATIONS_THIS_STMT","TOTAL_DISBURSEMENTS_THIS_STMT","BEGIN_IMAGE_NUM","END_IMAGE_NUM","RECEIPT_DT"
"111","C30002539","TRULIA INC JEFF","535 MISSION ST","SAN FRANCISCO","CA",94105,"N","07-JUL-09","10-APR-10","10-AUG-16",0,345000,201608089022182112,201608089022182112,"07-AUG-16                                                                                                                                                    "
"112","C30002521","POWER OF LIBERTY INC.","P.O. BOX 2844","BRENTWOOD","TN",37027,"N","01-AUG-16","04-AUG-16","01-AUG-16",0,34690,201608049022178304,201608049022178304,"04-AUG-16                                                                                                                                                    "
"113","C30002497","THE HARRY FOX AGENCY LLC MARIE","40 WALL STREET 6TH FLOOR","NEW YORK","NY",10005,"N","01-AUG-16","01-AUG-18","01-AUG-16",0,500,201608019022164800,201608019022164800,"01-AUG-16                                                                                                                                   "
"114","C30002505","LIBRARY OF CONGRESS GRAHAM","101 INDEPENDENCE AVE","WASHINGTON","DC",20559,"N","01-AUG-16","30-AUG-16","01-AUG-16",0,451,201608029022165568,201608029022165568,"01-AUG-16                                                                                                                                         "
"115","C30002513","DAVIS MARIE","1131 BELL ST","SACRAMENTO","CA",95825,"N","01-AUG-16","01-AUG-18","16-JUL-16",0,0,201608029022165568,201608029022165568,"01-AUG-16                                                                                                                                                                  "
"116","C30002471","TELECHECK MARIE","P.O. BOX 60012","CITY OF INDUSTRY","CA",91716,"N","16-JUL-16","23-JUL-16","16-JUL-16",0,107,201608019022162080,201608019022162080,"31-JUL-16                                                                                                                                                    "
"117","C30002489","BMOH/CSLB MARIE","1131 BELL","SACRAMENTO","CA",95825,"N","16-JUL-16","23-JUL-16","31-JUL-16",0,65,201608019022162080,201608019022162080,"31-JUL-16                                                                                                                                                                "
"118","C30002463","PAYGOVADMIN@MAIL.DOC.TWAI.GOV SERVICE","1131 BELL ST 9","SACRAMENTO","CA",95825,"N","14-JUL-16","31-JUL-16","14-JUL-16",920,0,201608019022162080,201608019022162080,"30-JUL-16                                                                                                                                    "
"119","C30002455","YMCMB","2800 VETERANS MEMORIAL BLVD","NEW ORLEANS","LA",70002,"N","25-AUG-15","25-JUL-16","25-JUL-16",0,0,201607269021937504,201607269021937504,"26-JUL-16                                                                                                                                                        "
"120","C30002430","AMERICAN CHEMISTRY COUNCIL INC","700 2ND STREET NE","WASHINGTON","DC",20002,"N","15-JUL-16","19-JUL-16","19-JUL-16",0,133448,201607209021673600,201607209021673600,"20-JUL-16                                                                                                                                     "
"121","C30002448","COMMITTEE FOR ACCOUNTABLE GOVERNMENT IN MISSOURI","7509 NW TIFFANY SPRINGS PARKWAY","KANSAS CITY","MO",64153,"N","14-JUL-16","14-JUL-16","14-JUL-16",2754000,434781,201607159020538976,201607159020539008,"15-JUL-16                                                                                              "
"122","C30002430","AMERICAN CHEMISTRY COUNCIL INC","700 2ND STREET NE","WASHINGTON","DC",20002,"N","30-JUN-16","06-JUL-16","30-JUN-16",0,291600,201607069020364448,201607069020364448,"06-JUL-16                                                                                                                                     "
"123","C30002422","EASTERN CAROLINA CONSERVATIVE FUND","PO BOX 97275","RALEIGH","NC",27624,"A","17-MAY-16","19-MAY-16","19-MAY-16",0,42000,201606159017910976,201606159017910976,"15-JUN-16                                                                                                                                          "
"124","C30001978","PATRIOTIC VETERANS INC","414 N ORLEANS PLAZA","CHICAGO","IL",60654,"N","01-JAN-16","15-MAR-16","09-MAR-16",25000,25000,201605259017296000,201605259017296032,"25-MAY-16                                                                                                                                           "
"125","C30002422","EASTERN CAROLINA CONSERVATIVE FUND","PO BOX 97275","RALEIGH","NC",27624,"N","17-MAY-16","19-MAY-16","19-MAY-16",0,42000,201605209015949024,201605209015949024,"20-MAY-16                                                                                                                                          "
"126","C30002414","CONSTITUTIONAL RESPONSIBILITY PROJECT","1201 CONNECTICUT AVENUE NW","WASHINGTON","DC",20036,"N","10-MAY-16","10-MAY-16","10-MAY-16",0,31273,201605119015433216,201605119015433248,"11-MAY-16                                                                                                                      "
"127","C30002406","WEST VIRGINIA CHAMBER OF COMMERCE","1624 KANAWHA BOULEVARD EAST","CHARLESTON","WV",25311,"N","22-APR-16","26-APR-16","26-APR-16",0,169414,201604269015357888,201604269015357888,"25-APR-16                                                                                                                        "
"128","C30002380","THE SILENT MAJORITY PAC","1708C AUGUSTA ST","GREENVILLE","SC",29605,"N","30-MAR-16","30-MAR-16","30-MAR-16",0,0,201603309012198368,201603309012198368,"30-MAR-16                                                                                                                                                  "
"129","C30002364","LONE STAR COMMITTEE","1400 DEY BLVD SUITE 100","ARLINGTON","VA",22209,"A","11-DEC-15","02-FEB-16","01-FEB-16",143500,48665,201603220300057024,201603220300057024,"21-MAR-16                                                                                                                                       "
"130","C30002364","LONE STAR COMMITTEE","1400 KEY BLVD SUITE 100","ARLINGTON","VA",22209,"A","20-FEB-16","22-FEB-16","20-FEB-16",15700,20000,201603220300057024,201603220300057024,"21-MAR-16                                                                                                                                        "
"131","C30002364","LONE STAR COMMITTEE","1400 KEY BLVD SUITE 100","ARLINGTON","VA",22209,"A","11-DEC-15","11-FEB-16","15-FEB-16",143500,30000,201603220300057024,201603220300057056,"21-MAR-16                                                                                                                                       "
"132","C30002372","CLUB FOR GROWTH","2001 L ST NE STE 600","WASHINGTON","DC",20036,"N","17-MAR-16","18-MAR-16","17-MAR-16",0,276550,201603189009799264,201603189009799264,"18-MAR-16                                                                                                                                                 "
"133","C30001978","PATRIOTIC VETERANS INC","414 N ORLEANS PLAZA","CHICAGO","IL",60654,"N","01-JAN-16","31-MAR-16","10-MAR-16",0,25000,201603099009685760,201603099009685760,"09-MAR-16                                                                                                                                               "
"134","C30002364","LONE STAR COMMITTEE","1400 KEY BLVD. SUITE 100","ARLINGTON","VA",22209,"N","20-FEB-16","22-FEB-16","20-FEB-16",157000,20000,201602189008487456,201602189008487456,"18-FEB-16                                                                                                                                      "
"135","C30002364","LONE STAR COMMITTEE","1400 KEY BLVD. SUITE 100","ARLINGTON","VA",22209,"N","11-FEB-16","15-FEB-16","15-FEB-16",143500,30000,201602179008473056,201602179008473056,"12-FEB-16                                                                                                                                      "
"136","C30002232","CITIZENS FOR A SOUND GOVERNMENT","P.O. BOX 19730","DENVER","CO",80129,"N","10-FEB-16","01-MAR-16","10-FEB-16",0,412975,201602119008455232,201602119008455232,"11-FEB-16                                                                                                                                           "
"137","C30002364","LONE STAR COMMITTEE","1400 KEY BLVD. SUITE 100","ARLINGTON","VA",22209,"N","11-DEC-15","02-FEB-16","01-FEB-16",143500,48665,201602109008453632,201602109008453632,"10-FEB-16                                                                                                                                      "
"138","C30002356","SMITH SAMUEL THOMAS MR","513 ROYAL RIDGE CT","VERSAILLES","KY",40383,"N","20-AUG-15","20-AUG-16","",0.01,0,201508209000867200,201508209000867200,"20-AUG-15                                                                                                                                                        "
