"","Link_Image","Committee_Name","Committee_Id","Date_Filed","Is_Lobbyist"
"151","http://docquery.fec.gov/cgi-bin/fecimg/?_201805310300212851+0","PHARMAVITE LLC POLITICAL ACTION COMMITTEE (PHARMAVITE PAC)","C00410654","30-MAY-18","Y"
"152","http://docquery.fec.gov/cgi-bin/fecimg/?_201805259113614844+0","GCI COMMUNICATION CORP. PAC (GCI PAC)","C00387894","25-MAY-18","Y"
"153","http://docquery.fec.gov/cgi-bin/fecimg/?_201805259113615250+0","NATIONAL FISHERIES INSTITUTE (FISHPAC)","C00101204","25-MAY-18","Y"
"154","http://docquery.fec.gov/cgi-bin/fecimg/?_201805259113614650+0","NATIONAL FISHERIES INSTITUTE (FISHPAC)","C00101204","25-MAY-18","Y"
"155","http://docquery.fec.gov/cgi-bin/fecimg/?_201805249113320910+0","CIGNA CORPORATION POLITICAL ACTION COMMITTEE","C00085316","24-MAY-18","Y"
"156","http://docquery.fec.gov/cgi-bin/fecimg/?_201805249113320564+0","PHILLIPS 66 PAC","C00513549","24-MAY-18","Y"
"157","http://docquery.fec.gov/cgi-bin/fecimg/?_201805239113316720+0","SUN LIFE FINANCIAL (U.S.) SERVICES COMPANY INC PAC   SUN LIFE PAC","C00677146","23-MAY-18","Y"
"158","http://docquery.fec.gov/cgi-bin/fecimg/?_201805189112135095+0","PROFESSIONAL INSURANCE AGENTS POLITICAL ACTION COMMITTEE (PIAPAC)","C00004994","18-MAY-18","Y"
"159","http://docquery.fec.gov/cgi-bin/fecimg/?_201805179112082068+0","COBHAM HOLDINGS INC. POLITICAL ACTION COMMITTEE 'COBHAM PAC'","C00457051","17-MAY-18","Y"
"160","http://docquery.fec.gov/cgi-bin/fecimg/?_201805179112080377+0","COMPTEL PAC","C00344770","17-MAY-18","Y"
"161","http://docquery.fec.gov/cgi-bin/fecimg/?_201805179112082509+0","RBC USA HOLDCO CORPORATION FEDERAL POLITICAL ACTION COMMITTEE","C00517052","17-MAY-18","Y"
"162","http://docquery.fec.gov/cgi-bin/fecimg/?_201805169112048926+0","TEXAS MEDICAL ASSOCIATION POLITICAL ACTION COMMITTEE","C00001214","16-MAY-18","Y"
"163","http://docquery.fec.gov/cgi-bin/fecimg/?_201805169112065561+0","WILLIAMS AND JENSEN, PLLC POLITICAL ACTION COMMITTEE","C00039206","16-MAY-18","Y"
"164","http://docquery.fec.gov/cgi-bin/fecimg/?_201805159112040626+0","SALTCHUK RESOURCES, INC. PAC","C00411694","15-MAY-18",""
"165","http://docquery.fec.gov/cgi-bin/fecimg/?_201805140300211514+0","CITIEZENS AGAINST EXCESSIVE REGULATIONS PAC","C00678763","14-MAY-18","Y"
"166","http://docquery.fec.gov/cgi-bin/fecimg/?_201805140300211322+0","AMERICAN MEDICAL REHABILITATION PROVIDERS ASSOCIATION INC . PAC (AMRPA PAC)","C00678722","11-MAY-18","Y"
"167","http://docquery.fec.gov/cgi-bin/fecimg/?_201805109112005919+0","AMERICAN GAMING ASSOCIATION POLITICAL ACTION COMMITTEE","C00309146","10-MAY-18","Y"
"168","http://docquery.fec.gov/cgi-bin/fecimg/?_201805109112009120+0","CONCERNED WOMEN FOR AMERICA LEGISLATIVE ACTION COMMITTEE POLITICAL ACTION COMMITTEE","C00375865","10-MAY-18","Y"
"169","http://docquery.fec.gov/cgi-bin/fecimg/?_201805109112010759+0","KEYCORP ADVOCATES FUND","C00073155","10-MAY-18","Y"
"170","http://docquery.fec.gov/cgi-bin/fecimg/?_201805109112010752+0","KEYCORP ADVOCATES FUND-FEDERAL","C00399063","10-MAY-18","Y"
"171","http://docquery.fec.gov/cgi-bin/fecimg/?_201805109112005358+0","SERCO INC. POLITICAL ACTION COMMITTEE (SERCO PAC)","C00402669","10-MAY-18","Y"
"172","http://docquery.fec.gov/cgi-bin/fecimg/?_201805099112003555+0","ALCOA CORPORATION EMPLOYEES' POLITICAL ACTION COMMITTEE","C00501106","09-MAY-18","Y"
"173","http://docquery.fec.gov/cgi-bin/fecimg/?_201805099112003249+0","INVESCO HOLDING COMPANY (US), INC. POLITICAL ACTION COMMITTEE","C00253369","09-MAY-18",""
"174","http://docquery.fec.gov/cgi-bin/fecimg/?_201805099112002418+0","NATIONAL READY MIXED CONCRETE ASSN. PAC (CONCRETEPAC)","C00114025","09-MAY-18","Y"
"175","http://docquery.fec.gov/cgi-bin/fecimg/?_201805099112002635+0","STRUCTURED FINANCE COALITION, INC. POLITICAL ACTION COMMITTEE (STRUCTURED FINANCE PAC)","C00633354","09-MAY-18","Y"
"176","http://docquery.fec.gov/cgi-bin/fecimg/?_201805099112002560+0","STRUCTURED FINANCE COALITION, INC. POLITICAL ACTION COMMITTEE (STRUCTURED FINANCE PAC)","C00633354","09-MAY-18","Y"
"177","http://docquery.fec.gov/cgi-bin/fecimg/?_201805089111995605+0","AMERICAN GAMING ASSOCIATION POLITICAL ACTION COMMITTEE","C00309146","08-MAY-18","Y"
"178","http://docquery.fec.gov/cgi-bin/fecimg/?_201805039111753789+0","FOX ROTHSCHILD LLP PAC","C00677955","03-MAY-18","Y"
"179","http://docquery.fec.gov/cgi-bin/fecimg/?_201805039111750501+0","INTERNATIONAL PAPER POLITICAL ACTION COMMITTEE (IP-PAC)","C00034405","03-MAY-18","Y"
"180","http://docquery.fec.gov/cgi-bin/fecimg/?_201805039111751997+0","TRANSAMERICA CORPORATION PAC","C00236414","03-MAY-18","Y"
"181","http://docquery.fec.gov/cgi-bin/fecimg/?_201805029111747435+0","STRUCTURED FINANCE COALITION, INC. POLITICAL ACTION COMMITTEE (STRUCTURED FINANCE PAC)","C00633354","02-MAY-18","Y"
"182","http://docquery.fec.gov/cgi-bin/fecimg/?_201805019111742354+0","SAZERAC COMPANY, INC. PAC (SAZERACPAC)","C00639138","01-MAY-18","Y"
"183","http://docquery.fec.gov/cgi-bin/fecimg/?_201804309111739761+0","PIEDMONT STONE CENTER PLLC POLITICAL ACTION COMMITTEE","C00387696","30-APR-18",""
"184","http://docquery.fec.gov/cgi-bin/fecimg/?_201804309111741520+0","TRANSCANADA USA SERVICES, INC. PAC","C00525055","30-APR-18","Y"
"185","http://docquery.fec.gov/cgi-bin/fecimg/?_201804269111734152+0","ASSOCIATION OF AIR MEDICAL SERVICES POLITICAL ACTION COMMITTEE","C00410431","26-APR-18","Y"
"186","http://docquery.fec.gov/cgi-bin/fecimg/?_201804269111729359+0","KEURIG DR PEPPER INC. PAC","C00484451","26-APR-18",""
"187","http://docquery.fec.gov/cgi-bin/fecimg/?_201804269111733355+0","PROTECT THE CONSTITUTION PAC","C00677419","26-APR-18","Y"
"188","http://docquery.fec.gov/cgi-bin/fecimg/?_201804269111732821+0","TROUTMAN SANDERS LLP POLITICAL ACTION COMMITTEE","C00311142","26-APR-18","Y"
"189","http://docquery.fec.gov/cgi-bin/fecimg/?_201804259111728089+0","HILLTOP HOLDINGS INC PAC","C00482125","25-APR-18","Y"
"190","http://docquery.fec.gov/cgi-bin/fecimg/?_201804259111727320+0","REAL ESTATE SERVICES PROVIDERS COUNCIL INC POLITICAL ACTION COMMITTEE","C00369868","25-APR-18","Y"
"191","http://docquery.fec.gov/cgi-bin/fecimg/?_201804249111725949+0","ACCENTURE INC. POLITICAL ACTION COMMITTEE","C00300707","24-APR-18","Y"
"192","http://docquery.fec.gov/cgi-bin/fecimg/?_201804249111726535+0","SUN LIFE FINANCIAL (U.S.) SERVICES COMPANY INC PAC   SUN LIFE PAC","C00677146","24-APR-18","Y"
"193","http://docquery.fec.gov/cgi-bin/fecimg/?_201804239111724614+0","UNITEDHEALTH GROUP INCORPORATED PAC (UNITEDHEALTH GROUP PAC)","C00274431","23-APR-18","Y"
"194","http://docquery.fec.gov/cgi-bin/fecimg/?_201804209110420729+0","ENVIRONMENTAL DEFENSE ACTION FUND PAC","C00471540","20-APR-18","Y"
"195","http://docquery.fec.gov/cgi-bin/fecimg/?_201804209111675148+0","GENENTECH INC. POLITICAL ACTION COMMITTEE","C00199257","20-APR-18","Y"
"196","http://docquery.fec.gov/cgi-bin/fecimg/?_201804209111668451+0","RUSSELL INVESTMENT GROUP FEDERAL POLITICAL ACTION COMMITTEE","C00421016","20-APR-18","Y"
"197","http://docquery.fec.gov/cgi-bin/fecimg/?_201804209111665295+0","UNUM GROUP POLITICAL ACTION COMMITTEE (UNUMPAC)","C00177436","20-APR-18","Y"
"198","http://docquery.fec.gov/cgi-bin/fecimg/?_201804199110353610+0","KILPATRICK TOWNSEND POLITICAL ACTION COMMITTEE","C00572503","19-APR-18","Y"
"199","http://docquery.fec.gov/cgi-bin/fecimg/?_201804199110349441+0","NATIXIS U.S. HOLDINGS, INC. POLITICAL ACTION COMMITTEE","C00507269","19-APR-18","Y"
"200","http://docquery.fec.gov/cgi-bin/fecimg/?_201804189110331546+0","CRUISE LINES INTERNATIONAL ASSOCIATION PAC (CLIA PAC)","C00432393","18-APR-18","Y"
"201","http://docquery.fec.gov/cgi-bin/fecimg/?_201804240300209047+0","ENERGYSOUTH PAC","C00243444","18-APR-18","Y"
"202","http://docquery.fec.gov/cgi-bin/fecimg/?_201804189110341957+0","SECURITIES INDUSTRY AND FINANCIAL MARKETS ASSOCIATION POLITICAL ACTION COMMITTEE","C00431312","18-APR-18","Y"
"203","http://docquery.fec.gov/cgi-bin/fecimg/?_201804179110320618+0","ASSURANT INC. POLITICAL ACTION COMMITTEE","C00185694","17-APR-18","Y"
"204","http://docquery.fec.gov/cgi-bin/fecimg/?_201804179110327258+0","MAXAR TECHNOLOGIES HOLDINGS INC. PAC (MAXARPAC)","C00370585","17-APR-18","Y"
"205","http://docquery.fec.gov/cgi-bin/fecimg/?_201804169108266427+0","DAIRY FARMERS OF AMERICA, INC. POLITICAL ACTION COMMITTEE; AKA DFA-PAC","C00001388","16-APR-18","Y"
"206","http://docquery.fec.gov/cgi-bin/fecimg/?_201804169108267595+0","ENERGY LEADERS POLITICAL ACTION COMMITTEE OF VISTRA ENERGY","C00226548","16-APR-18","Y"
"207","http://docquery.fec.gov/cgi-bin/fecimg/?_201804160300204654+0","HARLEY-DAVIDSON INC POLITICAL ACTION COMMITTEE (HARLEYPAC)","C00224725","16-APR-18","Y"
"208","http://docquery.fec.gov/cgi-bin/fecimg/?_201804139108048296+0","BARCLAYS GROUP US INC. POLITICAL ACTION COMMITTEE","C00448852","13-APR-18","Y"
"209","http://docquery.fec.gov/cgi-bin/fecimg/?_201804139108060272+0","ERICSSON INC. U.S. EMPLOYEES POLITICAL ACTION COMMITTEE ('ERICSSON PAC')","C00568410","13-APR-18","Y"
"210","http://docquery.fec.gov/cgi-bin/fecimg/?_201804139108061758+0","EXXON MOBIL CORPORATION POLITICAL ACTION COMMITTEE (EXXONMOBIL PAC)","C00121368","13-APR-18","Y"
"211","http://docquery.fec.gov/cgi-bin/fecimg/?_201804139108019835+0","LAFARGE NORTH AMERICA, INC., HOLCIM (US) INC. AND AGGREGATE INDUSTRIES MANAGEMENT, INC. EMPLOYEES PAC  (A/K/A LAFARGEHOLCIM USA EMPLOYEES PAC)","C00213348","13-APR-18","Y"
"212","http://docquery.fec.gov/cgi-bin/fecimg/?_201804139108057362+0","SNACK FOOD ASSOCIATION POLITICAL ACTION COMMITTEE (SNACKPAC)","C00118919","13-APR-18","Y"
"213","http://docquery.fec.gov/cgi-bin/fecimg/?_201804139108049078+0","UNION PACIFIC CORP. FUND FOR EFFECTIVE GOVERNMENT","C00010470","13-APR-18","Y"
"214","http://docquery.fec.gov/cgi-bin/fecimg/?_201804129107987174+0","AMERICA'S PHYSICIAN GROUPS PAC","C00461756","12-APR-18","Y"
"215","http://docquery.fec.gov/cgi-bin/fecimg/?_201804129106287072+0","EISAI INC. PAC","C00429886","12-APR-18","Y"
"216","http://docquery.fec.gov/cgi-bin/fecimg/?_201804129107992742+0","FOREST CITY REALTY TRUST, INC. UNITED FOR A SENSIBLE GOVERNMENT (FOCUS)","C00123513","12-APR-18","Y"
"217","http://docquery.fec.gov/cgi-bin/fecimg/?_201804129107995491+0","NOSSAMAN LLP POLITICAL ACTION COMMITTEE (NOSSAMAN PAC)","C00473652","12-APR-18","Y"
"218","http://docquery.fec.gov/cgi-bin/fecimg/?_201804119105548796+0","AMERICAN FUELS AND PETROCHEMICAL MANUFACTURERS ASSOCIATION POLITICAL ACTION COMMITTEE (AFPMPAC)","C00415026","11-APR-18","Y"
"219","http://docquery.fec.gov/cgi-bin/fecimg/?_201804119106285657+0","AMERICAN SHORT LINE AND REGIONAL RAILROAD ASSOCIATION - POLITICAL ACTION CMTE (ASLRRA-PAC)","C00298190","11-APR-18","Y"
"220","http://docquery.fec.gov/cgi-bin/fecimg/?_201804109105535959+0","AMERICAN SOCIETY OF ANESTHESIOLOGISTS POLITICAL ACTION COMMITTEE (ASA PAC)","C00255752","10-APR-18","Y"
"221","http://docquery.fec.gov/cgi-bin/fecimg/?_201804109105538021+0","TROUTMAN SANDERS LLP POLITICAL ACTION COMMITTEE","C00311142","10-APR-18","Y"
"222","http://docquery.fec.gov/cgi-bin/fecimg/?_201804099104793806+0","AETNA INC. POLITICAL ACTION COMMITTEE","C00181826","09-APR-18","Y"
"223","http://docquery.fec.gov/cgi-bin/fecimg/?_201804099104798906+0","AMERICAN SOCIETY OF ANESTHESIOLOGISTS POLITICAL ACTION COMMITTEE (ASA PAC)","C00255752","09-APR-18","Y"
"224","http://docquery.fec.gov/cgi-bin/fecimg/?_201804100300201431+0","HARLEY-DAVIDSON INC POLITICAL ACTION COMMITTEE (HARLEYPAC)","C00224725","09-APR-18","Y"
"225","http://docquery.fec.gov/cgi-bin/fecimg/?_201804099104797731+0","NATIONAL POSTAL MAIL HANDLERS UNION - DIVISION OF LABORERS' INT'L UNION OF NORTH AMERICA","C00345306","09-APR-18","Y"
"226","http://docquery.fec.gov/cgi-bin/fecimg/?_201804099104797786+0","NOSSAMAN LLP POLITICAL ACTION COMMITTEE (NOSSAMAN PAC)","C00473652","09-APR-18","Y"
"227","http://docquery.fec.gov/cgi-bin/fecimg/?_201804099104795088+0","OTSUKA AMERICA PHARMACEUTICAL INC. POLITICAL ACTION COMMITTEE (OTSUKA US PAC)","C00553834","09-APR-18","Y"
"228","http://docquery.fec.gov/cgi-bin/fecimg/?_201804069104166458+0","UNISYS CORPORATION ASSOCIATES PAC","C00345603","06-APR-18","Y"
"229","http://docquery.fec.gov/cgi-bin/fecimg/?_201804059102494751+0","AMERICAN WOOD COUNCIL POLITICAL ACTION COMMITTEE (WOOD-PAC)","C00602698","05-APR-18","Y"
"230","http://docquery.fec.gov/cgi-bin/fecimg/?_201804059102494065+0","CSRA INC. PAC","C00101410","05-APR-18","Y"
"231","http://docquery.fec.gov/cgi-bin/fecimg/?_201804059103537679+0","INT'L ASSOCIATION OF BRIDGE, STRUCTURAL, ORNAMENTAL AND REINFORCING IRON WORKERS (IPAL)","C00027359","05-APR-18","Y"
"232","http://docquery.fec.gov/cgi-bin/fecimg/?_201804059103537408+0","SOUTHEAST COTTON COMMITTEE (SECC) SOUTHERN COTTONGROWERS INC/SE COTTON GINNERS ASSN","C00300426","05-APR-18","Y"
"233","http://docquery.fec.gov/cgi-bin/fecimg/?_201804049098810714+0","FLORIDA CITRUS MUTUAL POLITCAL ACTION COMMITTEE","C00131607","04-APR-18","Y"
"234","http://docquery.fec.gov/cgi-bin/fecimg/?_201804049098813326+0","GENERAL DYNAMICS CORPORATION POLITICAL ACTION COMMITTEE (GDC PAC)","C00078451","04-APR-18","Y"
"235","http://docquery.fec.gov/cgi-bin/fecimg/?_201804049101018132+0","LABORATORY CORPORATION OF AMERICA HOLDINGS POLITICAL PARTICIPATION COMMITTEE","C00314997","04-APR-18","Y"
"236","http://docquery.fec.gov/cgi-bin/fecimg/?_201804049101017341+0","NATIONAL ASSOCIATION OF SURETY BOND PRODUCERS POLITICAL ACTION COMMITTEE (SURETYPAC)","C00300525","04-APR-18","Y"
"237","http://docquery.fec.gov/cgi-bin/fecimg/?_201804049101016529+0","NATIONAL ASSOCIATION OF SURETY BOND PRODUCERS POLITICAL ACTION COMMITTEE (SURETYPAC)","C00300525","04-APR-18","Y"
"238","http://docquery.fec.gov/cgi-bin/fecimg/?_201804049101017275+0","NATIONAL ASSOCIATION OF SURETY BOND PRODUCERS POLITICAL ACTION COMMITTEE (SURETYPAC)","C00300525","04-APR-18","Y"
"239","http://docquery.fec.gov/cgi-bin/fecimg/?_201804049101019954+0","NOVARTIS CORPORATION POLITICAL ACTION COMMITTEE","C00033969","04-APR-18","Y"
"240","http://docquery.fec.gov/cgi-bin/fecimg/?_201804039097939902+0","COUNCIL FOR CITIZENS AGAINST GOVERNMENT WASTE POLITICAL ACTION COMMITTEE (CCAGW PAC)","C00391490","03-APR-18","Y"
"241","http://docquery.fec.gov/cgi-bin/fecimg/?_201804039098809689+0","HANGER INC. PAC","C00430397","03-APR-18",""
"242","http://docquery.fec.gov/cgi-bin/fecimg/?_201804039098809759+0","MCDONALDS CORPORATION POLITICAL ACTION COMMITTEE","C00063164","03-APR-18","Y"
"243","http://docquery.fec.gov/cgi-bin/fecimg/?_201804029097935932+0","CRH AMERICAS, INC. PAC","C00346353","02-APR-18","Y"
"244","http://docquery.fec.gov/cgi-bin/fecimg/?_201804029097936381+0","GCI COMMUNICATION CORP. PAC (GCI PAC)","C00387894","02-APR-18","Y"
"245","http://docquery.fec.gov/cgi-bin/fecimg/?_201803299097932891+0","ALTICOR POLITICAL ACTION COMMITTEE ALTIPAC","C00034884","29-MAR-18","Y"
"246","http://docquery.fec.gov/cgi-bin/fecimg/?_201803299097932501+0","HSBC NORTH AMERICA FEDERAL, STATE AND LOCAL POLITICAL ACTION COMMITTEE (HSBC COMBINED PAC)","C00033423","29-MAR-18","Y"
"247","http://docquery.fec.gov/cgi-bin/fecimg/?_201803289097931075+0","ALTICE USA PAC","C00197863","28-MAR-18","Y"
"248","http://docquery.fec.gov/cgi-bin/fecimg/?_201803289097931438+0","ASPIRE PAC","C00506907","28-MAR-18","Y"
"249","http://docquery.fec.gov/cgi-bin/fecimg/?_201803279097929427+0","MAERSK INC. POLITICAL ACTION COMMITTEE (MAERSK PAC)","C00217471","27-MAR-18","Y"
"250","http://docquery.fec.gov/cgi-bin/fecimg/?_201803279097929715+0","NUCLEAR ENERGY INSTITUTE FEDERAL POLITICAL ACTION COMMITTEE","C00239848","27-MAR-18","Y"
"251","http://docquery.fec.gov/cgi-bin/fecimg/?_201803269097928265+0","DUKE ENERGY CORPORATION PAC","C00083535","26-MAR-18","Y"
"252","http://docquery.fec.gov/cgi-bin/fecimg/?_201803260300199441+0","JUUL LABS EMPLOYEES PAC (JLE PAC)","C00674242","26-MAR-18","Y"
"253","http://docquery.fec.gov/cgi-bin/fecimg/?_201803269097928258+0","SAMSUNG ELECTRONICS AMERICA INC POLITICAL ACTION COMMITTEE","C00590315","26-MAR-18","Y"
"254","http://docquery.fec.gov/cgi-bin/fecimg/?_201803239097927080+0","ACCENTURE INC. POLITICAL ACTION COMMITTEE","C00300707","23-MAR-18","Y"
"255","http://docquery.fec.gov/cgi-bin/fecimg/?_201803229097925665+0","MORTGAGE BANKERS ASSOCIATION POLITICAL ACTION COMMITTEE (MORPAC)","C00004812","22-MAR-18","Y"
"256","http://docquery.fec.gov/cgi-bin/fecimg/?_201803219096871994+0","SOUTHERN NUCLEAR OPERATING COMPANY, INC. PAC","C00250407","21-MAR-18","Y"
"257","http://docquery.fec.gov/cgi-bin/fecimg/?_201803209096615961+0","THE GOLDMAN SACHS GROUP, INC. POLITICAL ACTION COMMITTEE","C00350744","20-MAR-18","Y"
"258","http://docquery.fec.gov/cgi-bin/fecimg/?_201803209096638457+0","MALLINCKRODT LLC POLITICAL ACTION COMMITTEE","C00569152","20-MAR-18","Y"
"259","http://docquery.fec.gov/cgi-bin/fecimg/?_201803209096629883+0","SALESFORCE.COM INC POLITICAL ACTION COMMITTEE","C00511600","20-MAR-18","Y"
"260","http://docquery.fec.gov/cgi-bin/fecimg/?_201803209096637350+0","SANOFI US SERVICES INC. EMPLOYEES' POLITICAL ACTION COMMITTEE","C00144345","20-MAR-18","Y"
"261","http://docquery.fec.gov/cgi-bin/fecimg/?_201803199096600726+0","FREEDOM PROJECT; THE","C00305805","19-MAR-18","Y"
"262","http://docquery.fec.gov/cgi-bin/fecimg/?_201803199096596155+0","INTERCONTINENTAL EXCHANGE INC PAC","C00443168","19-MAR-18","Y"
"263","http://docquery.fec.gov/cgi-bin/fecimg/?_201803199096597923+0","MARIJUANA POLICY PROJECT PAC","C00389882","19-MAR-18","Y"
"264","http://docquery.fec.gov/cgi-bin/fecimg/?_201803169096564264+0","FINANCIAL SERVICES INSTITUTE PAC","C00409714","16-MAR-18","Y"
"265","http://docquery.fec.gov/cgi-bin/fecimg/?_201803169096563042+0","HERBALIFE INTERNATIONAL INC. PAC","C00393298","16-MAR-18","Y"
"266","http://docquery.fec.gov/cgi-bin/fecimg/?_201803169096578225+0","TRANSPORT WORKERS UNION POLITICAL CONTRIBUTIONS COMMITTEE","C00008268","16-MAR-18","Y"
"267","http://docquery.fec.gov/cgi-bin/fecimg/?_201803159096560995+0","ORRICK HERRINGTON & SUTCLIFFE, LLP FEDERAL PAC","C00220558","15-MAR-18","Y"
"268","http://docquery.fec.gov/cgi-bin/fecimg/?_201803149096555364+0","INSPIRE BRANDS, INC. POLITICAL ACTION COMMITTEE (INSPIRE PAC)","C00492157","14-MAR-18","Y"
"269","http://docquery.fec.gov/cgi-bin/fecimg/?_201803139096539768+0","AMERICAN ASSOCIATION OF CROP INSURERS PAC","C00172833","13-MAR-18","Y"
"270","http://docquery.fec.gov/cgi-bin/fecimg/?_201803139096541168+0","CHICAGO LATINO PUBLIC AFFAIRS COMMITTEE","C00673251","13-MAR-18","Y"
"271","http://docquery.fec.gov/cgi-bin/fecimg/?_201803129096534681+0","AMERICA'S PHYSICIAN GROUPS PAC","C00461756","12-MAR-18","Y"
"272","http://docquery.fec.gov/cgi-bin/fecimg/?_201803129096534311+0","IHEARTMEDIA, INC. - CLEAR CHANNEL OUTDOOR PAC","C00279216","12-MAR-18","Y"
"273","http://docquery.fec.gov/cgi-bin/fecimg/?_201803129096534697+0","NATIONAL ASSOCIATION OF FEDERAL CREDIT UNIONS POLITICAL ACTION COMMITTEE / NAFCU/PAC / DBA NATIONAL ASSOCIATION OF FEDERALLY-INSURED CREDIT UNIONS","C00040659","12-MAR-18","Y"
"274","http://docquery.fec.gov/cgi-bin/fecimg/?_201803099096529409+0","CONOCOPHILLIPS SPIRIT PAC","C00112896","09-MAR-18","Y"
"275","http://docquery.fec.gov/cgi-bin/fecimg/?_201803099095659244+0","THE HERSHEY COMPANY POLITICAL ACTION COMMITTEE","C00200139","09-MAR-18","Y"
"276","http://docquery.fec.gov/cgi-bin/fecimg/?_201803099096530717+0","TARGET CORPORATION CITIZENS POLITICAL FORUM (TARGETCITIZENS POLITICAL FORUM)","C00098061","09-MAR-18","Y"
"277","http://docquery.fec.gov/cgi-bin/fecimg/?_201803099095659472+0","WINE INSTITUTE PAC","C00065219","09-MAR-18","Y"
"278","http://docquery.fec.gov/cgi-bin/fecimg/?_201803089095652362+0","TRINET GROUP INC POLITICAL ACTION COMMITTEE","C00495556","08-MAR-18","Y"
"279","http://docquery.fec.gov/cgi-bin/fecimg/?_201803079095650081+0","ASSOCIATION OF AIR MEDICAL SERVICES POLITICAL ACTION COMMITTEE","C00410431","07-MAR-18","Y"
"280","http://docquery.fec.gov/cgi-bin/fecimg/?_201803079095650886+0","EXPRESS SCRIPTS INC. POLITICAL FUND (A/K/A EXPRESS SCRIPTS PAC)","C00365072","07-MAR-18","Y"
"281","http://docquery.fec.gov/cgi-bin/fecimg/?_201803069095648593+0","ARCONIC INC. EMPLOYEES VOLUNTARY POLITICAL ACTION COMMITTEE","C00552679","06-MAR-18","Y"
"282","http://docquery.fec.gov/cgi-bin/fecimg/?_201803069095647560+0","CALPINE CORPORATION PAC","C00362640","06-MAR-18","Y"
"283","http://docquery.fec.gov/cgi-bin/fecimg/?_201803069095647221+0","DEAN FOODS COMPANY POLITICAL ACTION COMMITTEE","C00340083","06-MAR-18","Y"
"284","http://docquery.fec.gov/cgi-bin/fecimg/?_201803069095647919+0","STRUCTURED FINANCE COALITION, INC. POLITICAL ACTION COMMITTEE (STRUCTURED FINANCE PAC)","C00633354","06-MAR-18","Y"
"285","http://docquery.fec.gov/cgi-bin/fecimg/?_201803069095647239+0","UNITED TRANSPORTATION UNION POLITICAL ACTION COMMITTEE (UTU PAC)","C00001636","06-MAR-18","Y"
"286","http://docquery.fec.gov/cgi-bin/fecimg/?_201803059095645564+0","COMMITTEE ON PIPE AND TUBE IMPORTS FEDERAL PAC","C00436485","05-MAR-18","Y"
"287","http://docquery.fec.gov/cgi-bin/fecimg/?_201803029095642518+0","OWENS CORNING BETTER GOVERNMENT FUND","C00200089","02-MAR-18","Y"
"288","http://docquery.fec.gov/cgi-bin/fecimg/?_201803029095644111+0","POTLATCHDELTIC CORPORATION POLITICAL ACTION COMMITTEE (POTLATCHDELTIC PAC)","C00041608","02-MAR-18","Y"
"289","http://docquery.fec.gov/cgi-bin/fecimg/?_201803029095642624+0","WAKEFERN FOOD CORP. POLITICAL ACTION COMMITTEE","C00489005","02-MAR-18","Y"
"290","http://docquery.fec.gov/cgi-bin/fecimg/?_201803019095638879+0","AMERICAN BANKERS ASSOCIATION PAC (BANKPAC)","C00004275","01-MAR-18","Y"
"291","http://docquery.fec.gov/cgi-bin/fecimg/?_201803019095638671+0","AMERICAN PETROLEUM INSTITUTE POLITICAL ACTION COMMITTEE (API PAC)","C00483677","01-MAR-18","Y"
"292","http://docquery.fec.gov/cgi-bin/fecimg/?_201802289095633280+0","INDEPENDENCE BLUE CROSS PAC (IBC PAC)","C00450056","28-FEB-18","Y"
"293","http://docquery.fec.gov/cgi-bin/fecimg/?_201802289095636640+0","INSTITUTE FOR PORTFOLIO ALTERNATIVES POLITICAL ACTION COMMITTEE (IPA PAC)","C00671693","28-FEB-18","Y"
"294","http://docquery.fec.gov/cgi-bin/fecimg/?_201802289095633335+0","LUNDBECK LLC EMPLOYEE POLITICAL ACTION COMMITTEE","C00491118","28-FEB-18","Y"
